Gene,Normal Range,Target Value,Abnormality
ENSG00000095951,"(4.898252171140337, 24.26673099077373)",4.8628,Significantly Less
ENSG00000130766,"(1.6992018767685657, 23.550266523137303)",32.1349,Significantly More
ENSG00000104679,"(8.10156797769044, 46.19752387784655)",47.5167,Significantly More
ENSG00000116691,"(2.669442282126262, 24.40004976884996)",41.2002,Significantly More
ENSG00000175182,"(9.260056917718945, 32.594891189795405)",2.922,Significantly Less
ENSG00000164690,"(-4.275235651756502, 16.974832482332022)",22.7531,Significantly More
ENSG00000213397,"(3.421624126119637, 21.47292070798443)",1.4436,Significantly Less
ENSG00000138182,"(-0.0887386095167908, 3.5445874432607853)",9.8289,Significantly More
ENSG00000152684,"(0.5253905797331822, 11.879505669810403)",17.4164,Significantly More
ENSG00000072201,"(14.178268891417947, 54.795205908597694)",4.932,Significantly Less
ENSG00000067533,"(0.3670656906807501, 5.306404703502176)",6.9087,Significantly More
ENSG00000165655,"(-3.928035590690369, 11.931311654545024)",37.0164,Significantly More
ENSG00000135999,"(15.512823872940828, 41.37065989375507)",8.6052,Significantly Less
ENSG00000168781,"(14.468098984845934, 48.802887644082716)",7.6727,Significantly Less
ENSG00000263276,"(2.2510965324042242, 9.498720406179928)",0.5487,Significantly Less
ENSG00000150867,"(11.111058287562322, 65.17578092951032)",9.1523,Significantly Less
ENSG00000082068,"(10.192744659028179, 38.7760751863136)",8.3965,Significantly Less
ENSG00000135763,"(-0.6076620105639408, 6.6902019706678715)",14.1459,Significantly More
ENSG00000258210,"(6.9638917186992035, 33.880234253145915)",0.1594,Significantly Less
ENSG00000101104,"(-2.5774817319618304, 8.661405908144486)",15.5523,Significantly More
ENSG00000121274,"(0.819179184587643, 3.417222351581402)",5.6495,Significantly More
ENSG00000123485,"(-2.2467260853532345, 18.533404438084588)",21.5014,Significantly More
ENSG00000257663,"(12.543129296021945, 35.4805168666961)",0.0,Significantly Less
ENSG00000077152,"(-3.653314074955201, 21.3401810132548)",46.4468,Significantly More
ENSG00000165480,"(-2.0762600783831617, 13.534220752115779)",16.7441,Significantly More
ENSG00000114737,"(2.3219483471634312, 15.903172580349363)",16.7861,Significantly More
ENSG00000160226,"(7.21665501743102, 31.416850063082858)",6.5142,Significantly Less
ENSG00000138641,"(21.920010939883127, 72.45545752833073)",0.1298,Significantly Less
ENSG00000167578,"(11.907783021823274, 59.27626678780025)",0.8428,Significantly Less
ENSG00000082213,"(14.1795649527055, 34.16950558851517)",12.7986,Significantly Less
ENSG00000282278,"(1.1513065690359525, 19.88577565355114)",0.0,Significantly Less
ENSG00000171421,"(3.585559830388, 37.940477473207196)",60.839,Significantly More
ENSG00000128563,"(3.8835244598851157, 11.516247019694624)",16.8448,Significantly More
ENSG00000100350,"(0.06191622644501216, 5.759716191721489)",15.8695,Significantly More
ENSG00000271741,"(2.413215767626495, 11.665073123308126)",0.0,Significantly Less
ENSG00000070269,"(6.6942790415217335, 27.16039082069112)",6.0321,Significantly Less
ENSG00000174652,"(1.0161211707884643, 9.281603681050022)",11.424,Significantly More
ENSG00000086848,"(11.728075017927859, 33.49584398464413)",2.2229,Significantly Less
ENSG00000099284,"(6.229217835591918, 37.734126815852825)",4.2444,Significantly Less
ENSG00000100036,"(1.3167770443172273, 8.057068865556674)",25.757,Significantly More
ENSG00000144840,"(9.996225713681042, 39.77122079731619)",7.9279,Significantly Less
ENSG00000184574,"(2.6273701120236748, 19.733884729225053)",40.8556,Significantly More
ENSG00000089048,"(1.337070662266429, 6.107858797234396)",20.9527,Significantly More
ENSG00000151665,"(5.92924037752957, 41.66681972850621)",5.4605,Significantly Less
ENSG00000145743,"(7.847730894717149, 18.948614495673567)",5.9185,Significantly Less
ENSG00000185507,"(-0.3200848419751683, 24.845490583688587)",38.9564,Significantly More
ENSG00000020129,"(-2.3243787210530975, 16.396375109866096)",16.8314,Significantly More
ENSG00000164253,"(7.116437954940071, 52.65527242024257)",4.4542,Significantly Less
ENSG00000111845,"(-2.354870757005507, 17.272166214520098)",33.0594,Significantly More
ENSG00000130717,"(5.059346653650734, 20.19653510281047)",28.3071,Significantly More
ENSG00000177380,"(1.9183822035817997, 19.45770148302334)",26.2418,Significantly More
ENSG00000277654,"(10.48052625090141, 68.48463613472549)",1.5963,Significantly Less
ENSG00000082397,"(24.647442990201768, 264.6908852074581)",3.953,Significantly Less
ENSG00000165030,"(-3.2373386660093484, 25.89969233582641)",29.5625,Significantly More
ENSG00000123473,"(-0.19751216104397162, 5.1984625206457045)",7.5053,Significantly More
ENSG00000178773,"(-0.5933282132262793, 2.279997708669934)",12.8662,Significantly More
ENSG00000123444,"(14.589874573470421, 38.171991039994154)",3.5573,Significantly Less
ENSG00000180008,"(1.1452734800454847, 4.046060441965065)",8.1965,Significantly More
ENSG00000086827,"(2.534420790255669, 8.572585440498464)",20.7303,Significantly More
ENSG00000073169,"(3.645587303725346, 14.906143905241986)",56.3307,Significantly More
ENSG00000151532,"(12.726812045056333, 26.641880535433266)",7.2254,Significantly Less
ENSG00000113742,"(7.910840900578464, 34.43619129323363)",5.3549,Significantly Less
ENSG00000151458,"(0.076871982148909, 5.3211579500632045)",6.2369,Significantly More
ENSG00000162851,"(1.306638627511468, 14.786151415881314)",42.1651,Significantly More
ENSG00000111665,"(-3.2882517116982015, 17.722686625916236)",33.3997,Significantly More
ENSG00000272758,"(16.128474424997027, 47.03282225932466)",0.8334,Significantly Less
ENSG00000157450,"(13.991962427020345, 37.19802680795829)",8.4904,Significantly Less
ENSG00000250786,"(-5.509962845614359, 29.914668481278362)",35.1562,Significantly More
ENSG00000136925,"(4.7767063831194285, 36.73458890902124)",3.9096,Significantly Less
ENSG00000134058,"(6.474333842356955, 22.757465837137293)",35.1285,Significantly More
ENSG00000138375,"(3.2875488690896177, 9.008028376027156)",11.309,Significantly More
ENSG00000124523,"(2.1285759232259602, 7.57052898483436)",9.3105,Significantly More
ENSG00000075303,"(10.617005399450274, 46.851351255772656)",6.968,Significantly Less
ENSG00000275718,"(7.894462401706313, 129.725871794304)",3.646,Significantly Less
ENSG00000114388,"(4.006818591599137, 18.23410257173812)",25.4043,Significantly More
ENSG00000165434,"(0.0033393445350524686, 6.273501394594538)",9.8873,Significantly More
ENSG00000134827,"(-0.763738410134815, 1.1697782344428773)",17.0846,Significantly More
ENSG00000214050,"(8.761206844867836, 71.08120273840146)",1.5335,Significantly Less
ENSG00000081913,"(14.490365701623148, 80.77419427005661)",12.5248,Significantly Less
ENSG00000172965,"(1.7165728718308397, 15.824560079273708)",0.5373,Significantly Less
ENSG00000101974,"(0.9465099893291629, 4.021175095932282)",14.0835,Significantly More
ENSG00000178074,"(4.559928704488574, 11.669921308626137)",13.4854,Significantly More
ENSG00000155324,"(10.395834471651433, 92.92637399042135)",9.7891,Significantly Less
ENSG00000117262,"(1.9406085214669222, 27.56496347392546)",1.5451,Significantly Less
ENSG00000143476,"(-0.9297353776431252, 8.469883772759143)",14.3612,Significantly More
ENSG00000102977,"(2.499003888395306, 12.680351561085578)",23.2458,Significantly More
ENSG00000078142,"(26.79530737074929, 55.10258993011587)",2.4048,Significantly Less
ENSG00000215251,"(3.335075209511758, 9.878202606253556)",48.9052,Significantly More
ENSG00000121058,"(4.329119038973898, 15.75762074572228)",18.7058,Significantly More
ENSG00000171928,"(8.55843002163293, 31.34284779899714)",5.8504,Significantly Less
ENSG00000160908,"(7.402470097786134, 16.586825707491123)",7.2651,Significantly Less
ENSG00000196678,"(8.871558157580537, 40.05662236184342)",3.9465,Significantly Less
ENSG00000183479,"(1.2808391304309712, 8.265002584838706)",0.7218,Significantly Less
ENSG00000069493,"(2.0156644216140442, 34.98305905651564)",1.1704,Significantly Less
ENSG00000196663,"(10.57004965773094, 80.31358620425905)",7.0227,Significantly Less
ENSG00000023572,"(8.996491400751413, 28.711425282025207)",8.4962,Significantly Less
ENSG00000142606,"(7.649724531157972, 61.668728260264956)",3.0383,Significantly Less
ENSG00000180979,"(5.779501953586455, 16.255946667069253)",5.1277,Significantly Less
ENSG00000282977,"(13.265286477419938, 44.21937729601309)",0.511,Significantly Less
ENSG00000186416,"(0.952626557402797, 3.7154979300987625)",19.2076,Significantly More
ENSG00000117174,"(0.3746545578696612, 3.952566544423271)",10.4743,Significantly More
ENSG00000157193,"(-1.0351723578233172, 2.9731121563102043)",4.3918,Significantly More
ENSG00000214013,"(15.772210240788274, 44.594760307307176)",3.3716,Significantly Less
ENSG00000185608,"(3.9916967017622156, 33.13058935079812)",34.5222,Significantly More
ENSG00000256537,"(1.3498509134600276, 7.677386291299918)",10.9083,Significantly More
ENSG00000174839,"(16.378074875752645, 59.75521400974951)",11.7297,Significantly Less
ENSG00000127399,"(1.9724347268764868, 11.83697558645721)",14.707,Significantly More
ENSG00000164187,"(32.50236857695189, 93.01378109059183)",2.8518,Significantly Less
ENSG00000139131,"(3.1185361642816005, 15.43460866444764)",42.4787,Significantly More
ENSG00000243725,"(3.8641262307939606, 12.75979893183787)",0.8212,Significantly Less
ENSG00000196453,"(1.9430842453031083, 7.8384938721771)",26.9462,Significantly More
ENSG00000161980,"(0.5279761205294307, 19.137735693453394)",43.1512,Significantly More
ENSG00000283341,"(4.588129525398646, 36.51693248252022)",1.1145,Significantly Less
ENSG00000197579,"(3.6740836766490244, 7.472843480991276)",10.2906,Significantly More
ENSG00000072609,"(18.96874905367188, 48.57016233759169)",3.0919,Significantly Less
ENSG00000154719,"(1.7766976540198662, 35.35316896763101)",70.7843,Significantly More
ENSG00000178307,"(12.721493323998969, 34.15959684756027)",36.7389,Significantly More
ENSG00000168078,"(-2.8182093544754148, 18.809452485506036)",65.6885,Significantly More
ENSG00000123178,"(2.8178256043596543, 9.595771347826798)",13.9296,Significantly More
ENSG00000235718,"(0.41839570475809573, 24.9240658873249)",0.0736,Significantly Less
ENSG00000125885,"(0.1833139342710508, 4.58075088344611)",4.6649,Significantly More
ENSG00000100580,"(0.650305874896365, 4.237548228881796)",8.4299,Significantly More
ENSG00000181191,"(-2.5552780594325624, 14.926694846615447)",17.7505,Significantly More
ENSG00000164398,"(-0.02268091850451659, 0.8331247820742101)",5.1621,Significantly More
ENSG00000151498,"(12.89243404899792, 29.081685374876862)",12.0665,Significantly Less
ENSG00000124659,"(2.251820655702435, 31.966723324955264)",44.5857,Significantly More
ENSG00000175707,"(2.779156719398509, 22.494277192129168)",46.0773,Significantly More
ENSG00000161513,"(1.2294827860698554, 13.107707363895628)",34.3463,Significantly More
ENSG00000153443,"(2.416565727914902, 21.2644487955724)",33.8351,Significantly More
ENSG00000177732,"(-1.139085668689294, 5.088616147514326)",20.3817,Significantly More
ENSG00000117000,"(1.5843563240343985, 4.13661273494146)",10.1836,Significantly More
ENSG00000169118,"(12.552960432554352, 39.1029043564411)",5.2349,Significantly Less
ENSG00000158106,"(-0.28211920038822624, 1.605181435618411)",28.7514,Significantly More
ENSG00000102221,"(0.5267245116187298, 5.168277304164919)",19.2642,Significantly More
ENSG00000196072,"(2.3098866825737954, 12.800487034560767)",17.348,Significantly More
ENSG00000152749,"(-0.01104759891045859, 2.129012241048422)",5.922,Significantly More
ENSG00000163319,"(15.396721432061174, 67.2466953758229)",4.9877,Significantly Less
ENSG00000167100,"(2.674388225921568, 48.926129087140126)",0.6407,Significantly Less
ENSG00000053900,"(12.611840306638207, 31.589424402001796)",9.1128,Significantly Less
ENSG00000183421,"(-1.9549659878778582, 10.987186486664154)",20.5325,Significantly More
ENSG00000109452,"(11.60694656045214, 49.457371440075335)",3.0143,Significantly Less
ENSG00000151388,"(-1.3652624662188129, 3.249980421627123)",3.9237,Significantly More
ENSG00000018610,"(4.418048238255787, 14.149917466031022)",31.6562,Significantly More
ENSG00000003249,"(-0.6752982587764818, 4.357470966142974)",7.2299,Significantly More
ENSG00000171425,"(2.942861377673406, 19.731305801822643)",69.9797,Significantly More
ENSG00000154889,"(25.109933430133765, 76.68784991396453)",3.116,Significantly Less
ENSG00000058729,"(13.548142562056668, 45.835928378117316)",10.2988,Significantly Less
ENSG00000174483,"(0.9349969997701422, 57.53835714115595)",0.1721,Significantly Less
ENSG00000173875,"(19.949292495482233, 43.26039993152613)",6.8542,Significantly Less
ENSG00000268205,"(0.1789779243070968, 4.843070725478787)",20.0382,Significantly More
ENSG00000183808,"(0.2529268792458945, 2.627492553726616)",5.8375,Significantly More
ENSG00000155903,"(10.528089084412237, 49.597209727403715)",8.3706,Significantly Less
ENSG00000125149,"(11.835352891136205, 29.656979302748475)",8.8882,Significantly Less
ENSG00000176108,"(22.325114602053105, 66.53328525108275)",19.1458,Significantly Less
ENSG00000135336,"(3.435803106101771, 9.345003340961277)",15.4057,Significantly More
ENSG00000198729,"(-1.0810482258739533, 25.60673974348528)",34.5107,Significantly More
ENSG00000127337,"(-4.0923327272912005, 29.573718393720604)",30.8942,Significantly More
ENSG00000139211,"(-9.367074273764953, 19.167091601718017)",19.2426,Significantly More
ENSG00000189057,"(-2.0940860675518818, 7.953578817909136)",15.0552,Significantly More
ENSG00000254470,"(1.3627248817834179, 6.252806483977325)",16.4137,Significantly More
ENSG00000247626,"(-0.4061018639131504, 8.787489617115657)",25.8466,Significantly More
ENSG00000182004,"(2.4635511406706456, 36.74582748349481)",49.8624,Significantly More
ENSG00000132635,"(0.7551173700825675, 16.996861708743154)",36.1922,Significantly More
ENSG00000081041,"(-18.301355393077746, 33.26459392318828)",144.9239,Significantly More
ENSG00000251537,"(0.16662114634025138, 3.6440835863796615)",0.0547,Significantly Less
ENSG00000139370,"(3.6274200624685635, 14.649869569890733)",15.3834,Significantly More
ENSG00000177888,"(0.39820484473542495, 3.6795124024576444)",4.186,Significantly More
ENSG00000008300,"(-0.1268786875430422, 1.503230311500395)",2.2313,Significantly More
ENSG00000153823,"(6.851026465275158, 54.36376518569104)",3.4474,Significantly Less
ENSG00000215126,"(1.7455394282835597, 10.39927225112816)",0.6672,Significantly Less
ENSG00000165684,"(0.5164204327933133, 4.233584321502976)",23.9342,Significantly More
ENSG00000141068,"(4.894562886597605, 42.962802676572466)",4.8277,Significantly Less
ENSG00000124608,"(1.6015528257269596, 9.850686496262785)",18.8074,Significantly More
ENSG00000255432,"(9.72912659109915, 50.240189520500806)",0.0,Significantly Less
ENSG00000105664,"(-0.40072354221214224, 0.6424553858400681)",8.1419,Significantly More
ENSG00000137656,"(4.258347192700199, 14.42632503537726)",25.3419,Significantly More
ENSG00000119862,"(20.442533620300928, 79.78513231913851)",15.6381,Significantly Less
ENSG00000173137,"(2.6288437459098386, 28.6869772258973)",61.6291,Significantly More
ENSG00000214026,"(5.461097403972888, 36.582954411283474)",74.9933,Significantly More
ENSG00000203668,"(9.60072101670236, 31.08186367270261)",8.4696,Significantly Less
ENSG00000272821,"(3.254995512265385, 50.6065106492851)",0.0,Significantly Less
ENSG00000179085,"(1.2570053033780084, 85.20479296168816)",165.5306,Significantly More
ENSG00000145016,"(5.366767428691803, 22.512881972034997)",2.2601,Significantly Less
ENSG00000172238,"(-6.681812291716707, 43.019327531032246)",45.5239,Significantly More
ENSG00000164086,"(0.5717369422098679, 7.480041774594642)",15.0773,Significantly More
ENSG00000248487,"(10.395345552125342, 41.00946220572651)",9.2553,Significantly Less
ENSG00000269335,"(6.43630572774528, 15.853514187127425)",4.2055,Significantly Less
ENSG00000118961,"(3.050181861963872, 12.615982186298009)",13.0241,Significantly More
ENSG00000171163,"(-0.8548341808503519, 16.971379199531142)",27.2027,Significantly More
ENSG00000142661,"(-4.131323700663225, 6.6827292221668095)",14.61,Significantly More
ENSG00000088826,"(0.07258503085992007, 6.343895000046943)",33.3628,Significantly More
ENSG00000273269,"(3.0310221246914324, 55.34153947324681)",0.0,Significantly Less
